$GPCHC,2314,547152.65,0.00,1.33,-0.19,0.65,-0.08,0.13,0.0033,0.0232,0.9968,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547152.70,0.00,1.42,-0.06,0.63,-0.01,0.17,0.0011,0.0247,0.9977,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*63
$GPCHC,2314,547152.75,0.00,1.33,-0.15,0.63,-0.03,0.12,0.0026,0.0231,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*63
$GPCHC,2314,547152.80,0.00,1.36,-0.17,0.63,-0.09,0.20,0.0029,0.0236,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547152.85,0.00,1.32,-0.20,0.63,-0.04,0.21,0.0035,0.0230,0.9975,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6E
$GPCHC,2314,547152.90,0.00,1.32,-0.13,0.66,-0.02,0.18,0.0023,0.0230,0.9968,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547152.95,0.00,1.40,-0.17,0.71,-0.05,0.16,0.0029,0.0244,0.9979,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547153.00,0.00,1.34,-0.18,0.65,-0.03,0.17,0.0031,0.0233,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547153.05,0.00,1.35,-0.16,0.68,-0.04,0.20,0.0028,0.0236,0.9969,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547153.10,0.00,1.35,-0.17,0.69,-0.06,0.22,0.0029,0.0235,0.9970,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*66
$GPCHC,2314,547153.15,0.00,1.28,-0.24,0.62,-0.03,0.17,0.0042,0.0222,0.9966,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547153.20,0.00,1.32,-0.13,0.64,-0.01,0.17,0.0023,0.0230,0.9981,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547153.25,0.00,1.36,-0.11,0.64,-0.06,0.13,0.0020,0.0237,0.9951,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547153.30,0.00,1.39,-0.10,0.69,-0.05,0.16,0.0017,0.0242,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547153.35,0.00,1.38,-0.22,0.70,-0.05,0.17,0.0039,0.0240,0.9972,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*66
$GPCHC,2314,547153.40,0.00,1.41,-0.21,0.65,-0.02,0.18,0.0036,0.0245,0.9951,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6E
$GPCHC,2314,547153.45,0.00,1.39,-0.21,0.62,-0.07,0.13,0.0036,0.0242,0.9966,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6E
$GPCHC,2314,547153.50,0.00,1.37,-0.16,0.62,-0.04,0.19,0.0028,0.0238,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547153.55,0.00,1.39,-0.14,0.65,-0.03,0.16,0.0024,0.0242,0.9974,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547153.60,0.00,1.37,-0.14,0.59,-0.07,0.14,0.0024,0.0238,0.9973,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*64
$GPCHC,2314,547153.65,0.00,1.40,-0.12,0.64,-0.06,0.17,0.0022,0.0244,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*63
$GPCHC,2314,547153.70,0.00,1.45,-0.14,0.66,-0.04,0.08,0.0024,0.0253,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*68
$GPCHC,2314,547153.75,0.00,1.37,-0.24,0.66,-0.03,0.16,0.0041,0.0239,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6C
$GPCHC,2314,547153.80,0.00,1.34,-0.19,0.65,-0.06,0.19,0.0034,0.0234,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547153.85,0.00,1.34,-0.19,0.66,-0.07,0.15,0.0032,0.0233,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547153.90,0.00,1.32,-0.19,0.63,-0.04,0.16,0.0033,0.0230,0.9961,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*66
$GPCHC,2314,547153.95,0.00,1.35,-0.15,0.64,-0.08,0.22,0.0026,0.0236,0.9963,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*64
$GPCHC,2314,547154.00,0.00,1.37,-0.18,0.66,-0.04,0.15,0.0032,0.0239,0.9975,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547154.05,0.00,1.36,-0.20,0.64,0.01,0.16,0.0034,0.0237,0.9989,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*4A
$GPCHC,2314,547154.10,0.00,1.33,-0.14,0.64,-0.03,0.20,0.0025,0.0232,0.9964,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*60
$GPCHC,2314,547154.15,0.00,1.40,-0.15,0.67,-0.05,0.19,0.0027,0.0244,0.9972,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547154.20,0.00,1.40,-0.10,0.61,-0.02,0.18,0.0018,0.0244,0.9974,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547154.25,0.00,1.34,-0.18,0.66,-0.02,0.19,0.0031,0.0234,0.9964,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*67
$GPCHC,2314,547154.30,0.00,1.39,-0.13,0.62,-0.06,0.18,0.0023,0.0242,0.9963,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*61
$GPCHC,2314,547154.35,0.00,1.45,-0.19,0.61,-0.04,0.17,0.0033,0.0252,0.9956,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547154.40,0.00,1.37,-0.24,0.63,-0.03,0.13,0.0042,0.0238,0.9952,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6B
$GPCHC,2314,547154.45,0.00,1.36,-0.18,0.63,-0.08,0.16,0.0031,0.0237,0.9956,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*61
$GPCHC,2314,547154.50,0.00,1.33,-0.17,0.60,-0.02,0.19,0.0030,0.0231,0.9957,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547154.55,0.00,1.42,-0.15,0.72,-0.06,0.18,0.0026,0.0247,0.9957,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6E
$GPCHC,2314,547154.60,0.00,1.37,-0.14,0.64,-0.04,0.16,0.0025,0.0239,0.9972,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547154.65,0.00,1.36,-0.14,0.60,-0.07,0.12,0.0024,0.0237,0.9977,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*60
$GPCHC,2314,547154.70,0.00,1.36,-0.12,0.68,0.01,0.15,0.0021,0.0236,0.9966,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*42
$GPCHC,2314,547154.75,0.00,1.32,-0.23,0.64,-0.05,0.18,0.0040,0.0230,0.9972,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547154.80,0.00,1.41,-0.23,0.66,-0.05,0.16,0.0040,0.0246,0.9976,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547154.85,0.00,1.39,-0.15,0.65,-0.04,0.18,0.0026,0.0242,0.9965,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6F
$GPCHC,2314,547154.90,0.00,1.44,-0.09,0.66,-0.03,0.19,0.0016,0.0251,0.9961,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6C
$GPCHC,2314,547154.95,0.00,1.37,-0.18,0.65,-0.02,0.19,0.0031,0.0239,0.9974,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*60
$GPCHC,2314,547155.00,0.00,1.42,-0.13,0.68,-0.05,0.14,0.0022,0.0247,0.9971,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6D
$GPCHC,2314,547155.05,0.00,1.39,-0.23,0.68,-0.10,0.15,0.0040,0.0242,0.9978,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6A
$GPCHC,2314,547155.10,0.00,1.37,-0.16,0.68,-0.04,0.13,0.0028,0.0239,0.9980,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*60
$GPCHC,2314,547155.15,0.00,1.32,-0.21,0.71,-0.02,0.11,0.0037,0.0229,0.9967,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*6E
$GPCHC,2314,547155.20,0.00,1.31,-0.08,0.68,-0.03,0.14,0.0014,0.0229,0.9968,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547155.25,0.00,1.36,-0.07,0.71,-0.05,0.17,0.0013,0.0236,0.9977,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*65
$GPCHC,2314,547155.30,0.00,1.43,-0.25,0.72,-0.00,0.15,0.0044,0.0249,0.9969,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
$GPCHC,2314,547155.35,0.00,1.38,-0.08,0.58,-0.04,0.14,0.0014,0.0240,0.9991,29.74687467,106.55352958,275.72,-0.785,-0.078,0.822,0.788,0,0,01,0,2*62
